0,147231
0,103662
0,010284
0,160109
0,168602
0,042174
0,067249
0,050475
0,076598
0,132938
0,067467
0,166864
0,115695
0,082997
0,079867
0,086842
0,161707
0,167627
0,120929
0,077980
0,163652
0,142961
0,060558
0,079714
0,147344
0,133023
0,160416
0,158681
0,113656
0,102901
0,167048
0,017693
0,152332
0,163348
0,116281
0,138768
0,128675
0,142285
0,046675
0,152768
0,073659
0,128339
0,061399
0,166560
0,106051
0,168608
0,119291
0,162649
0,020535
0,162825
0,160794
0,128827
0,146188
0,084389
0,113806
0,029399
0,168017
0,093187
0,152146
0,023909
0,068056
0,167688
0,167038
0,146382
0,061139
0,149439
0,139903
0,122055
0,164349
0,129781
0,138888
0,053272
0,158493
0,150963
0,139585
0,149150
0,125452
0,065831
0,163950
0,049866
0,042949
0,168153
0,161363
0,162173
0,151004
0,103239
0,167398
0,080761
0,101325
0,093708
0,032809
0,067194
0,162481
0,168387
0,087589
0,158051
0,163450
0,159356
0,132671
0,107184
0,116146
0,163643
0,083033
0,161062
0,101962
0,046845
0,147391
0,057540
0,101582
0,133531
0,166667
0,151150
0,123110
0,112521
0,088536
0,026492
0,151558
0,033209
0,095524
0,166048
0,164684
0,098899
0,168451
0,120959
0,165854
0,133705
0,072484
0,012271
0,110910
0,135974
0,156533
0,165997
0,053445
0,132904
0,132379
0,161043
0,111620
0,163075
0,043851
0,150252
0,083473
0,135831
0,101399
0,086658
0,120656
0,149680
0,066022
0,168578
0,149067
0,162506
0,141207
0,133443
0,168461
0,073057
0,030552
0,161184
0,095903
0,133726
0,142627
0,158657
0,038132
0,054214
0,038850
0,167228
0,151251
0,094497
0,134706
0,147957
0,150781
0,086178
0,059719
0,119395
0,146841
0,111836
0,166616
0,165646
0,159574
0,167139
0,065070
0,168225
0,025903
0,144506
0,155267
0,125336
0,145741
0,161938
0,167985
0,157451
0,168574
0,098292
0,063835
0,084056
0,166177
0,022376
0,168260
0,121340
0,148355
0,161869
0,056891
0,159463
0,146311
0,038428
0,050534
0,164093
0,141567
0,077595
0,165885
0,083149
0,106358
0,154814
0,144649
0,039044
0,135148
0,057721
0,042452
0,135870
0,079676
0,034250
0,057663
0,126221
0,128619
0,060583
0,129589
0,081465
0,103106
0,162819
0,142515
0,072243
0,145915
0,158824
