-9,322696
-10,296724
-10,115542
-12,592371
4,848209
-1,552454
-10,936517
0,200580
-13,879509
-3,658866
3,384853
-1,117181
-6,850633
-6,233789
-1,186101
-12,166405
-11,164195
1,691196
1,071522
-10,119187
-6,541344
2,283187
-10,139279
-4,522483
2,663282
-1,422183
-2,817119
-1,418041
-8,909843
4,441576
-7,484978
-11,626057
1,153705
-11,652245
-2,382703
-5,363901
-11,731985
-0,540807
-2,395593
1,297945
-8,424749
-2,533883
-4,830115
-10,059849
0,400394
-8,625520
-11,946248
-2,497379
-8,757943
5,415223
-1,232578
2,660200
-4,003937
-2,368430
3,067636
-7,213096
-6,244016
-10,116112
-12,492526
1,704986
-9,934634
-11,187865
-12,114521
-8,968264
0,532866
-6,847831
3,824975
3,912044
-14,063148
-8,929857
-3,508617
-10,753501
-10,602257
-2,804308
-8,474924
0,371934
-14,453905
3,159758
-3,191426
2,282897
1,612647
0,807965
-3,023145
2,768561
-2,772068
-0,953909
-10,752121
-7,588828
3,440006
-1,946049
-14,251203
-0,466642
-11,459720
-5,462336
-9,874499
-3,496921
-5,492815
2,176017
3,454574
1,980782
2,904052
-15,604038
-12,589906
-11,464999
-11,546076
-5,011995
-10,168198
-9,859076
2,482186
-1,053336
0,750763
-0,071631
-0,144761
-5,602123
-10,909159
-12,676438
0,491409
-3,658000
-4,269029
1,636902
-3,193940
-2,339195
0,655575
-13,501262
-0,990240
-3,542766
-14,806246
-8,003517
2,123532
-1,089547
-12,844460
1,368259
-0,409740
2,048162
-4,516175
-7,087576
0,030268
-5,792805
-1,777017
-14,531180
-7,015152
-9,133530
-0,372604
-8,543648
-5,909057
-10,057136
0,460823
-6,871424
0,414627
0,249095
-3,236459
-1,201469
-2,867779
-14,257828
-5,646287
0,679493
2,387490
3,694041
-9,105749
0,727587
-8,418387
-9,723722
-11,813160
-2,417169
-2,307960
0,847335
-9,254230
-1,654820
-4,695736
-11,686397
3,244120
2,608159
-5,325793
1,390266
-13,391070
-8,282391
